--- Terminal on COM3 | 921600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇÔÉÇ´┐¢´┐¢´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇÔÉÇ´┐¢´┐¢´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢ÔÉÇ´┐¢´┐¢ÔÉÇÔÉÇ´┐¢ÔÉÇ
Piano calibration (48kHz) - ENTER starts capture.
BUILD_TAG=cal_v7_shift12_logspec_autoshift

FS=48000 N=4096 HOP=256 rows/secÔëê187.50
Models JSON: /models.json
Noise JSON:  /noise.json

Commands:
  <ENTER>            start recording current key
  start <idx>        jump to key index (0..84)
  start <label>      jump to key label (e.g. start G#1)
  redo               redo last recorded key (overwrite in /models.json)
  redo prev          redo key before last recorded
  noise              record 10s silence -> /noise.json
  noise show         show if /noise.json exists
  help               show this help

NEXT: key_idx=0 label=A0 ÔÇö press ENTER to record (or type help)
OK: start at key_idx=41 label=D4

NEXT: key_idx=41 label=D4 ÔÇö press ENTER to record (or type help)
CAP_BEGIN {"type":"CAP_BEGIN","key_idx":41,"key":"D4","fs":48000,"n":4096,"hop":256,"ms":10500,"peaks":8,"fmin":20.0,"fmax":4000.0,"resp_ms_init":200,"settle_ms":200,"shift_right_init":12,"spec_total":"log10(power/N+1)"}
INSTRUCTIONS:
  - Keep room silent for 1s.
  - Then PRESS+HOLD when told (3 times), with releases in between.
  - After final press, let it ring (tail).
  - Do NOT touch other keys.

SILENCE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
RELEASE (1s)...
PRESS + HOLD (2s)...
CSV_BEGIN
type,t_ms,key_idx,key,cap_phase,rms_ac,ac_peak,zc,min,max,spec_total_log10,centroid_hz,bandwidth_hz,rolloff85_hz,flatness,band1_20_80,band2_80_200,band3_200_500,band4_500_1280,band5_1280_2500,band6_2500_4000,p1_hz,p1_mag,p2_hz,p2_mag,p3_hz,p3_mag,p4_hz,p4_mag,p5_hz,p5_mag,p6_hz,p6_mag,p7_hz,p7_mag,p8_hz,p8_mag
CAL_WIN,4380,41,D4,2,100.222,242.824,298.0,-231.0,224.0,7.456,915.16,1022.16,2144.53,0.464426,136442.266,326360.813,917525.125,415171.250,333639.938,275677.594,292.97,180398.891,199.22,128564.977,386.72,85264.617,269.53,46904.391,574.22,29387.135,140.62,21844.895,761.72,18902.340,480.47,18109.479
CAL_WIN,4399,41,D4,2,101.866,241.727,282.0,-231.0,224.0,7.473,907.19,1013.50,2121.09,0.463131,130996.031,325208.344,954244.312,420408.031,333896.313,278295.094,292.97,185119.078,199.22,128884.648,386.72,85947.875,574.22,28928.766,480.47,19422.348,140.62,18810.414,761.72,18693.168,515.62,17234.176
CAL_WIN,4418,41,D4,2,103.506,239.908,273.0,-231.0,224.0,7.486,901.96,1008.56,2121.09,0.457340,126014.672,323435.375,975987.187,430105.688,328955.156,282315.375,292.97,191148.766,199.22,129434.359,386.72,87113.797,574.22,28418.762,480.47,20161.979,761.72,18661.797,152.34,18492.070,515.62,17345.879
CAL_WIN,4437,41,D4,2,105.610,234.418,241.0,-231.0,233.0,7.496,902.34,1010.91,2121.09,0.454610,118846.461,324396.844,971663.625,434796.750,318603.000,285848.594,292.97,197452.266,199.22,130855.359,386.72,89191.500,175.78,39290.098,574.22,28353.250,480.47,20666.762,152.34,19253.486,761.72,19088.686
CAL_WIN,4455,41,D4,2,107.162,262.922,231.0,-264.0,233.0,7.504,898.79,1014.16,2121.09,0.449219,111395.297,348725.875,947404.437,436047.156,307310.875,285381.031,292.97,204522.797,199.22,132201.000,386.72,91180.914,175.78,41993.426,574.22,29054.113,257.81,27256.363,152.34,20999.781,480.47,20905.549
CAL_WIN,4474,41,D4,2,125.493,535.751,228.0,-540.0,278.0,7.513,890.21,1016.19,2109.38,0.433255,105788.977,386485.375,917941.000,436690.313,296261.406,281004.406,292.97,209314.922,199.22,133200.953,386.72,94491.430,175.78,41706.703,574.22,30904.637,152.34,23999.100,761.72,21498.525,480.47,20773.020
CAL_WIN,4493,41,D4,2,298.220,1679.736,213.0,-1714.0,1052.0,7.530,876.04,1013.61,2050.78,0.418600,99607.195,422327.469,945639.812,451197.094,293184.781,281699.156,292.97,213922.797,199.22,124647.516,386.72,99365.867,574.22,34059.852,152.34,30894.432,761.72,23496.672,257.81,22835.531,480.47,20402.205
CAL_WIN,4617,41,D4,3,848.581,8096.479,213.0,-7685.0,8108.0,7.616,875.63,998.41,2003.91,0.440802,115569.977,567219.937,1094190.375,593732.250,407821.188,334306.219,292.97,218509.141,210.94,145337.328,386.72,102167.953,152.34,69739.227,585.94,30188.514,550.78,28479.369,761.72,27168.570,480.47,26304.486
CAL_WIN,4636,41,D4,3,1191.599,8628.814,213.0,-8623.0,8108.0,8.035,1003.38,986.17,2238.28,0.554202,191553.562,1120814.625,1732318.125,1824444.625,1314288.250,789514.812,292.97,246016.641,210.94,218189.953,175.78,163606.672,152.34,154436.656,386.72,106524.008,550.78,88707.305,515.62,79758.375,585.94,75868.422
CAL_WIN,4655,41,D4,3,1391.041,8663.532,209.0,-8623.0,8108.0,8.650,1057.40,962.84,2238.28,0.584587,350435.625,2080269.375,3662604.250,4701726.500,3388474.750,1810805.125,292.97,316592.031,210.94,307369.281,175.78,290333.594,152.34,269607.219,515.62,239577.156,339.84,191764.391,386.72,142452.156,585.94,140060.141
CAL_WIN,4673,41,D4,3,1545.291,8698.023,231.0,-8623.0,8108.0,9.160,1078.25,951.22,2226.56,0.595372,591062.187,3284782.500,6837108.500,8865015.000,6585428.500,3311981.750,515.62,499411.313,292.97,481901.688,210.94,424811.063,152.34,390420.750,328.12,378512.781,386.72,221857.812,269.53,221668.547,585.94,211150.344
CAL_WIN,4692,41,D4,3,1634.914,8695.630,240.0,-8623.0,8108.0,9.542,1092.90,946.62,2226.56,0.596602,866619.687,4577731.000,10712942.000,13862823.000,10531540.000,5145671.000,515.62,844059.312,304.69,784961.562,199.22,665696.625,140.62,558062.812,398.44,368838.906,691.41,306469.375,1019.53,305906.594,796.87,246931.125
CAL_WIN,4711,41,D4,3,1729.825,8712.214,256.0,-8623.0,8108.0,9.825,1103.86,944.23,2214.84,0.587899,1129271.750,5797492.000,14774020.000,19129848.000,14738013.000,7074155.000,515.62,1239817.375,304.69,1174319.375,199.22,954468.125,140.62,739682.625,398.44,549798.375,1019.53,522530.281,691.41,447051.781,1207.03,378173.875
CAL_WIN,4730,41,D4,3,1810.499,8679.825,217.0,-8623.0,8108.0,10.030,1113.61,943.58,2214.84,0.576862,1341032.875,6812717.500,18520002.000,24080706.000,18691564.000,8897594.000,503.91,1650445.125,304.69,1606883.750,199.22,1256716.125,140.62,887052.250,1019.53,785260.437,398.44,743048.562,691.41,593319.250,1207.03,555534.750
CAL_WIN,4749,41,D4,3,1879.236,8677.140,195.0,-8623.0,8108.0,10.172,1123.94,944.38,2214.84,0.571805,1483499.750,7514116.000,21426258.000,28237022.000,21930558.000,10450414.000,304.69,2032794.625,515.62,2022624.500,199.22,1532223.375,1019.53,1070027.000,140.62,972441.687,398.44,927670.687,1207.03,752766.000,691.41,729703.750
CAL_WIN,4767,41,D4,3,1959.106,8663.766,181.0,-8623.0,8108.0,10.261,1136.06,947.20,2226.56,0.564494,1578663.500,7860140.500,23089900.000,31167890.000,24074002.000,11620683.000,304.69,2414076.250,515.62,2348345.000,199.22,1752524.000,1019.53,1342175.250,398.44,1084401.000,128.91,990535.812,1207.03,946852.875,691.41,845085.187
CAL_WIN,4786,41,D4,3,2044.815,8627.976,176.0,-8623.0,8108.0,10.305,1150.37,952.13,2238.28,0.561815,1645588.750,7871674.000,23338138.000,32929310.000,24945990.000,12391727.000,304.69,2714968.500,515.62,2601477.000,199.22,1883092.500,1019.53,1566449.750,398.44,1201598.000,1207.03,1113170.625,128.91,1000759.312,691.41,928064.250
CAL_WIN,4805,41,D4,3,2133.250,8650.068,167.0,-8623.0,8108.0,10.312,1170.31,960.68,2273.44,0.569597,1639177.875,7561876.500,22227432.000,33553030.000,24629666.000,12816781.000,304.69,2926294.500,515.62,2769238.250,199.22,1915563.500,1019.53,1710862.125,398.44,1272379.250,1207.03,1224886.500,1312.50,994224.562,691.41,978575.187
CAL_WIN,4823,41,D4,3,2239.887,8648.807,162.0,-8623.0,8108.0,10.290,1198.39,972.73,2355.47,0.572431,1555813.000,6921877.000,20123088.000,32985472.000,23562564.000,12928526.000,304.69,3044092.000,515.62,2846703.750,199.22,1845552.750,1019.53,1752963.500,398.44,1304870.375,1207.03,1263554.375,1312.50,1041601.187,480.47,1033910.187
CAL_WIN,4842,41,D4,3,2326.718,8666.557,154.0,-8623.0,8108.0,10.253,1232.98,986.86,2425.78,0.581334,1452752.125,6015700.500,17816310.000,31558000.000,22274556.000,12824592.000,304.69,3095649.500,515.62,2838980.750,210.94,1861847.625,1019.53,1680253.250,398.44,1302435.875,1207.03,1225944.250,1312.50,1013473.875,691.41,991411.562
CAL_WIN,4861,41,D4,3,2421.510,8692.611,151.0,-8623.0,8108.0,10.217,1258.96,999.51,2460.94,0.584673,1389368.500,4952509.000,16537543.000,29732482.000,20853660.000,12565887.000,304.69,3101806.250,515.62,2775075.250,210.94,1899236.250,1007.81,1525359.000,398.44,1285642.125,1195.31,1153160.875,691.41,991288.562,1312.50,903024.250
CAL_WIN,4880,41,D4,3,2493.497,8680.903,157.0,-8623.0,8108.0,10.197,1266.56,1005.36,2484.38,0.580645,1286103.375,4009299.750,16303291.000,28325032.000,19600996.000,12140443.000,304.69,3099200.250,503.91,2703339.250,210.94,1912042.375,1007.81,1392988.750,398.44,1257136.125,796.87,1084003.375,1195.31,1067697.500,703.12,1028476.437
CAL_WIN,4898,41,D4,3,2540.250,8720.713,167.0,-8623.0,8108.0,10.199,1263.81,1004.19,2484.38,0.560268,1162586.375,3437513.750,16407408.000,27025478.000,19049500.000,11655201.000,503.91,3110434.250,304.69,3099471.250,210.94,1926459.625,796.87,1240659.750,398.44,1238316.375,1007.81,1213722.625,703.12,1090741.375,1195.31,929275.937
CAL_WIN,4917,41,D4,3,2483.892,8646.192,162.0,-8623.0,6170.0,10.217,1256.64,998.46,2472.66,0.549579,1126742.500,3295231.250,16607344.000,25840658.000,19420074.000,11313352.000,503.91,3521491.250,304.69,3112992.250,210.94,1954328.125,796.87,1350812.000,398.44,1234045.500,691.41,1184105.375,1007.81,1009305.687,1195.31,748923.250
CAL_WIN,4936,41,D4,3,2397.021,7512.925,159.0,-7505.0,6170.0,10.242,1242.98,991.48,2460.94,0.534357,1240274.625,3585483.250,16820338.000,25290382.000,20275034.000,11122233.000,503.91,3862423.500,304.69,3103064.000,210.94,2016416.250,796.87,1414760.375,691.41,1274523.625,398.44,1234093.500,1007.81,795578.812,1335.94,769704.375
CAL_WIN,4954,41,D4,3,2364.628,7316.204,157.0,-7339.0,6170.0,10.263,1226.95,983.83,2437.50,0.536429,1379995.250,4026669.500,17116894.000,25623296.000,21280748.000,11010116.000,503.91,4099392.000,304.69,3063698.750,210.94,2092224.750,796.87,1442296.375,691.41,1344454.375,398.44,1221214.250,1335.94,796935.125,1710.94,619146.187
CAL_WIN,4973,41,D4,3,2322.602,6253.827,141.0,-6334.0,5195.0,10.274,1219.92,981.24,2414.06,0.544702,1516807.875,4392242.000,17237548.000,26013086.000,22212670.000,11014298.000,503.91,4215051.500,304.69,2981951.500,210.94,2182118.250,796.87,1432841.125,691.41,1374313.250,398.44,1204815.375,1324.22,807993.812,1734.38,677006.750
CAL_WIN,4992,41,D4,3,2320.030,6222.593,137.0,-6334.0,5174.0,10.274,1219.95,980.48,2390.63,0.553036,1613465.625,4653476.500,16999952.000,26395398.000,22737302.000,11044157.000,503.91,4203071.500,304.69,2886760.500,210.94,2236624.250,796.87,1390481.000,691.41,1364709.750,398.44,1176730.125,1324.22,850399.125,1734.38,744369.500
CAL_WIN,5011,41,D4,3,2312.359,6226.590,130.0,-6334.0,5136.0,10.263,1222.71,978.49,2390.63,0.563719,1657665.125,4910215.500,16624514.000,26905128.000,23093848.000,11001710.000,503.91,4069377.250,304.69,2792685.000,210.94,2209084.500,796.87,1315693.625,691.41,1312001.250,398.44,1130028.500,1335.94,837364.500,1734.38,785067.875
CAL_WIN,5029,41,D4,3,2298.632,6238.797,127.0,-6334.0,5136.0,10.244,1211.45,973.24,2367.19,0.572581,1673288.375,5257960.000,17052022.000,27401546.000,23076900.000,10817775.000,503.91,3831393.000,304.69,2729695.750,210.94,2072377.125,796.87,1218678.375,691.41,1214798.750,398.44,1061416.250,1335.94,854672.312,585.94,798256.187
CAL_WIN,5048,41,D4,3,2297.324,6272.257,125.0,-6334.0,5136.0,10.221,1187.30,964.16,2308.59,0.580823,1682899.000,5735103.500,18044314.000,27603094.000,22742380.000,10415268.000,503.91,3502718.250,304.69,2700074.750,199.22,1972511.875,386.72,1127636.125,796.87,1116651.125,691.41,1084482.125,1335.94,861569.687,878.91,790378.000
CAL_WIN,5067,41,D4,3,2279.663,6300.302,128.0,-6334.0,5136.0,10.198,1155.95,951.48,2273.44,0.561827,1664316.375,6258801.000,19014546.000,27282636.000,21953284.000,9748488.000,503.91,3100483.750,304.69,2707139.000,199.22,2074855.375,386.72,1230468.125,796.87,1018602.750,691.41,938336.937,1019.53,848823.437,1335.94,847547.687
CAL_WIN,5085,41,D4,3,2253.995,6337.997,120.0,-6334.0,5136.0,10.176,1122.69,935.51,2226.56,0.540675,1622952.625,6661110.000,19675628.000,26628626.000,20735570.000,8946931.000,304.69,2743675.250,503.91,2643687.000,199.22,2150940.000,386.72,1318233.875,281.25,1027869.937,1019.53,970225.625,796.87,932089.000,679.69,868067.937
CAL_WIN,5104,41,D4,3,2220.141,6348.125,120.0,-6334.0,5136.0,10.156,1091.70,920.13,2144.53,0.521730,1588829.250,6986499.500,20053340.000,25624730.000,19418110.000,8187362.500,304.69,2813437.000,199.22,2203620.500,503.91,2159084.250,386.72,1383502.875,281.25,1109052.875,1019.53,1087451.125,222.66,976395.312,796.87,852638.375
CAL_WIN,5123,41,D4,3,2172.212,6319.546,121.0,-6334.0,5056.0,10.137,1064.93,912.37,2097.66,0.511904,1564438.875,7186227.500,20623824.000,24345738.000,18048618.000,7612186.500,304.69,2911196.000,199.22,2237892.000,503.91,1675099.750,386.72,1422503.375,1019.53,1193807.125,281.25,1136706.375,222.66,983798.687,1207.03,824697.500
CAL_WIN,5142,41,D4,3,2131.435,6307.746,120.0,-6334.0,5056.0,10.118,1045.33,909.85,2074.22,0.513739,1518674.875,7128419.500,21007954.000,23022048.000,16684630.000,7176145.000,304.69,3014735.750,199.22,2252734.250,386.72,1438433.750,492.19,1317306.250,1019.53,1281842.750,1207.03,849926.000,574.22,717753.500,796.87,717171.562
CAL_WIN,5160,41,D4,3,2071.036,5134.485,121.0,-5207.0,5056.0,10.099,1037.86,912.08,2074.22,0.511882,1425967.250,6830663.500,20662898.000,21493718.000,15394425.000,6797553.500,304.69,3108429.500,199.22,2243421.500,386.72,1431288.375,1019.53,1348191.625,492.19,1232591.750,1207.03,854227.000,257.81,805947.750,574.22,693169.437
CAL_WIN,5281,41,D4,3,2021.283,5092.259,126.0,-4476.0,5056.0,10.082,1038.81,916.69,2085.94,0.502947,1298163.375,6367034.000,19614612.000,19899604.000,14086006.000,6429339.500,304.69,3156763.750,199.22,2196819.750,386.72,1406623.875,1019.53,1392348.250,492.19,1166518.000,1207.03,843943.812,257.81,674272.875,796.87,649335.937
CAL_WIN,5300,41,D4,3,1974.691,5121.141,122.0,-4476.0,5056.0,10.068,1039.43,921.37,2097.66,0.494205,1187300.125,5840014.000,18561446.000,18656064.000,12806242.000,6118395.500,304.69,3113881.750,210.94,2166868.750,1019.53,1413709.250,386.72,1355792.375,492.19,1130213.875,1207.03,824044.500,796.87,637593.500,574.22,593703.687
CAL_WIN,5318,41,D4,3,1923.715,5091.120,125.0,-4476.0,5056.0,10.057,1031.35,920.60,2085.94,0.490135,1150271.875,5326213.500,18344616.000,17985210.000,11902947.000,5873850.500,304.69,2961334.250,210.94,2199102.500,1019.53,1408530.250,386.72,1297630.125,492.19,1128828.750,1207.03,799986.250,796.87,630475.687,574.22,521721.750
CAL_WIN,5337,41,D4,3,1884.392,5085.810,122.0,-4476.0,5056.0,10.046,1011.24,914.21,2074.22,0.485677,1146381.125,4860619.500,19294214.000,18056196.000,11172007.000,5780094.000,292.97,3027811.750,210.94,2070256.750,1019.53,1372558.750,386.72,1230965.750,492.19,1161783.625,1207.03,776613.312,796.87,617390.812,246.09,506621.406
CAL_WIN,5356,41,D4,3,1819.068,5095.262,114.0,-4476.0,5056.0,10.033,994.26,905.98,2027.34,0.484007,1111262.500,4429703.500,20502332.000,18285262.000,10843968.000,5762313.000,292.97,2975232.000,210.94,1798271.750,1019.53,1305549.750,492.19,1223514.625,386.72,1156734.875,1207.03,751636.875,246.09,691891.937,796.87,586138.000
CAL_WIN,5374,41,D4,3,1804.174,5068.585,113.0,-4366.0,5056.0,10.012,991.41,895.89,1992.19,0.489750,1031175.375,3939893.500,20992140.000,18549454.000,11153408.000,5669859.000,292.97,2811134.750,210.94,1445776.750,492.19,1296784.750,1019.53,1214500.625,386.72,1064924.625,246.09,835549.875,1207.03,717430.687,527.34,590731.250
