----- BEGIN /raw_seg_noise_25s_42798.csv (711381 bytes) -----
#BEGIN {"ver":4,"type":"segment","mode":"noise","key":"-","rep":0,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":42798}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
757,0.000090,0.184317,1276.29,1054.06,2671.88,0.714055,0.156863,-1.318301,-0.003166,0.585710,0.180370,0.025672,0.529713,281.25,0.024201,5.8187,0.2812
763,0.000070,0.218366,1225.31,1082.42,2718.75,0.636648,0.258824,-1.351235,0.341265,0.702862,-0.084161,-0.125286,0.516556,281.25,0.029985,7.6278,0.3317
768,0.000071,0.302440,1215.85,1066.90,2718.75,0.689302,0.333333,-1.154015,0.042331,0.624882,-0.022585,0.041345,0.468044,375.00,0.032231,6.9176,0.3078
773,0.000091,0.130357,1287.22,1020.85,2625.00,0.715206,0.203922,-1.169811,-0.375880,0.542499,0.161457,0.237581,0.604154,375.00,0.027697,7.0724,0.2326
779,0.000071,0.333726,1245.58,976.82,2484.38,0.753653,0.341176,-1.102816,-0.327985,0.351201,0.449104,0.208077,0.422417,421.88,0.022064,4.3697,0.2630
784,0.000108,0.200925,1231.28,1001.72,2484.38,0.680553,0.180392,-1.211815,-0.111639,0.521703,0.203761,0.227693,0.370297,375.00,0.026173,4.9614,0.2767
789,0.000169,0.288567,1185.76,1012.53,2531.25,0.702147,0.098039,-1.193240,0.142243,0.487122,0.072934,0.287373,0.203569,234.38,0.033639,5.9714,0.3163
795,0.000089,0.338944,864.01,909.62,1921.88,0.479664,0.223529,-1.053611,0.677651,0.745298,0.016321,-0.046488,-0.339172,234.38,0.068385,9.9539,0.5012
800,0.000071,0.160445,898.96,961.97,2203.12,0.538634,0.294118,-0.922975,0.678262,0.765837,-0.125516,-0.243988,-0.151621,234.38,0.063002,9.9455,0.5189
805,0.000074,0.197723,1137.60,1037.28,2531.25,0.659191,0.254902,-0.903125,0.000387,0.398809,0.365501,-0.016479,0.154904,234.38,0.027592,5.5289,0.3727
811,0.000075,0.184271,1333.25,1090.58,2859.38,0.730340,0.215686,-1.197462,-0.226017,0.474641,0.272310,0.186517,0.490011,328.12,0.021347,5.1297,0.2592
816,0.000090,0.246690,1335.67,1091.10,2812.50,0.711851,0.180392,-1.276895,-0.381300,0.798707,0.077147,0.083578,0.698763,375.00,0.031096,7.2621,0.2279
821,0.000081,0.216886,1260.33,1131.08,2859.38,0.670280,0.192157,-0.834956,-0.100889,0.772032,-0.206622,-0.185226,0.555661,328.12,0.036168,7.6616,0.3423
827,0.000070,0.151833,1297.29,1133.23,2906.25,0.695526,0.254902,-1.054131,0.023559,0.678334,-0.107975,-0.064173,0.524385,328.12,0.039629,9.7814,0.3218
832,0.000073,0.183107,1279.98,1088.66,2718.75,0.719012,0.211765,-0.984963,0.074769,0.498952,-0.093519,0.052479,0.452283,328.12,0.033297,8.1491,0.3302
837,0.000080,0.176615,1333.48,1091.57,2718.75,0.698487,0.200000,-1.429265,-0.127177,0.732881,-0.021093,0.143157,0.701496,328.12,0.032626,8.4397,0.2314
843,0.000079,0.241637,1220.39,1110.30,2765.62,0.635497,0.172549,-1.126744,0.364143,0.731028,-0.159625,-0.302906,0.494103,281.25,0.034943,8.8316,0.3830
848,0.000072,0.179581,1173.94,1086.24,2718.75,0.628603,0.211765,-1.190773,0.359734,0.791070,-0.120518,-0.274413,0.434901,281.25,0.035874,9.0697,0.3785
853,0.000082,0.226694,1151.28,1009.00,2484.38,0.671487,0.192157,-1.350396,-0.028461,0.811632,-0.000043,0.163139,0.404131,375.00,0.033917,9.1903,0.2743
859,0.000079,0.225826,1075.68,1008.54,2390.62,0.610896,0.250980,-0.596501,-0.195561,0.712794,-0.103392,0.082844,0.099816,328.12,0.035189,9.3227,0.3805
864,0.000099,0.237637,1117.60,980.33,2343.75,0.635770,0.145098,-1.015018,-0.091443,0.733653,-0.043302,0.225801,0.190310,328.12,0.036183,8.6293,0.3184
869,0.000091,0.319386,1141.18,964.58,2484.38,0.684236,0.180392,-1.602784,0.190359,0.741163,0.058423,0.368131,0.244708,281.25,0.040819,7.8957,0.2665
875,0.000085,0.173002,1081.59,1005.83,2578.12,0.614169,0.184314,-1.633175,0.335951,0.869950,0.155506,0.020777,0.250991,281.25,0.047058,9.7923,0.3134
880,0.000094,0.162683,996.44,1004.40,2437.50,0.560527,0.137255,-1.428483,0.607843,0.891806,0.108405,-0.266216,0.086644,281.25,0.041885,9.6750,0.4205
885,0.000088,0.229360,993.98,1014.99,2437.50,0.574418,0.117647,-0.683583,0.298512,0.849914,-0.268102,-0.348674,0.151932,328.12,0.031893,7.6725,0.4765
891,0.000067,0.253373,929.71,996.46,2296.88,0.535950,0.231373,-0.471703,0.471197,0.684477,-0.207067,-0.436237,-0.040668,234.38,0.030978,6.5651,0.5593
896,0.000075,0.213753,1050.17,955.16,2296.88,0.625054,0.215686,-1.125171,0.066826,0.693958,0.171179,0.077984,0.115225,375.00,0.027814,6.0874,0.3485
901,0.000084,0.084684,1167.14,1036.20,2437.50,0.663293,0.180392,-1.281119,0.096593,0.776136,-0.116208,0.155668,0.368931,375.00,0.025309,6.7941,0.2985
907,0.000061,0.300873,1145.42,1096.18,2671.88,0.572408,0.317647,-1.211199,0.447976,0.788158,-0.162910,-0.262901,0.400876,281.25,0.035894,9.5057,0.3892
912,0.000061,0.254140,1312.56,1078.15,2765.62,0.664671,0.309804,-1.878403,0.123204,0.850002,-0.009013,0.259966,0.654245,281.25,0.028799,7.5257,0.2084
917,0.000050,0.205066,1424.51,1054.62,2812.50,0.755182,0.376471,-1.870280,-0.083487,0.657759,0.129585,0.417322,0.749100,281.25,0.019602,5.5590,0.1736
923,0.000073,0.204653,1373.88,1055.16,2812.50,0.766029,0.211765,-1.192571,-0.159386,0.374325,0.219191,0.150150,0.608291,281.25,0.020606,6.5793,0.2582
928,0.000075,0.279245,1240.34,1092.17,2765.62,0.669307,0.235294,-0.931779,0.264168,0.425595,-0.003245,-0.191432,0.436693,281.25,0.019655,5.5437,0.3878
933,0.000093,0.250345,1189.80,1077.05,2671.88,0.675372,0.219608,-0.840522,0.085915,0.412518,0.106982,-0.142438,0.377545,328.12,0.025921,6.6264,0.3788
939,0.000063,0.237417,1141.50,1092.75,2765.62,0.580885,0.321569,-1.259346,0.257806,0.797327,0.005211,-0.184674,0.383676,328.12,0.034617,8.6968,0.3543
944,0.000064,0.214291,1134.68,1098.94,2718.75,0.605831,0.341176,-1.047430,0.533794,0.780818,-0.382957,-0.217371,0.333146,281.25,0.033323,8.9008,0.4220
949,0.000077,0.258042,1288.90,1067.67,2812.50,0.764609,0.188235,-1.248967,-0.036762,0.554945,0.148731,0.190502,0.391551,234.38,0.015733,4.5876,0.2821
955,0.000074,0.266410,1232.25,1016.59,2671.88,0.707935,0.266667,-1.222975,-0.053849,0.479507,0.234091,0.274938,0.288287,421.88,0.022431,5.3578,0.2850
960,0.000075,0.173310,1070.57,998.90,2484.38,0.645479,0.243137,-1.006338,0.331651,0.660449,-0.026671,-0.131651,0.172560,281.25,0.025304,6.4750,0.4115
965,0.000071,0.230482,1177.29,1070.59,2671.88,0.627316,0.215686,-1.157387,0.140437,0.823989,-0.066332,-0.240529,0.499820,328.12,0.031661,8.5555,0.3457
971,0.000081,0.209784,1103.50,1073.76,2625.00,0.596414,0.239216,-0.878103,0.371263,0.691172,0.078355,-0.538855,0.276168,281.25,0.033073,8.7944,0.4695
976,0.000079,0.202259,1169.86,1073.15,2625.00,0.645155,0.196078,-0.868091,0.108310,0.709546,-0.056795,-0.353914,0.460943,328.12,0.036285,9.8798,0.3933
981,0.000068,0.199499,1136.40,1006.90,2531.25,0.651274,0.207843,-1.079376,-0.020394,0.754991,-0.066107,0.055044,0.355840,328.12,0.041150,10.5006,0.3197
987,0.000100,0.178322,1283.98,1072.09,2812.50,0.682732,0.160784,-1.432724,-0.465810,0.798522,0.331443,0.182177,0.586392,328.12,0.037670,9.8280,0.2086
992,0.000383,0.382474,1044.59,1086.10,2531.25,0.597714,0.019608,-0.070300,0.344574,0.419933,-0.534668,-0.280889,0.121352,375.00,0.031357,6.1287,0.5540
997,0.000471,0.607718,703.71,822.75,1359.38,0.392598,0.023529,0.583393,0.845012,-0.405379,-0.303937,0.053116,-0.772205,140.62,0.138069,12.4229,0.7453
1003,0.001097,0.468635,808.73,873.91,1640.62,0.483224,0.023529,0.525509,0.736311,-0.443894,-0.366035,0.122661,-0.574552,140.62,0.282479,14.3277,0.7020
1008,0.000738,0.512671,777.32,860.29,1546.88,0.498020,0.019608,0.302231,0.735196,-0.017494,-0.322296,-0.067401,-0.630236,140.62,0.460438,11.5153,0.7042
1013,0.000904,0.195826,697.64,799.95,1406.25,0.422365,0.031373,0.418320,0.774955,0.043981,-0.203421,-0.157704,-0.876131,140.62,0.487647,11.0635,0.7528
1019,0.001063,0.142358,678.74,752.04,1406.25,0.393596,0.023529,0.440067,0.751913,-0.025605,0.050354,-0.181553,-1.035176,93.75,0.472260,11.5244,0.7693
1024,0.001340,0.233160,775.71,783.11,1406.25,0.452337,0.011765,0.340138,0.506158,-0.120319,0.103510,0.086851,-0.916339,93.75,0.512322,10.2367,0.6980
1029,0.001011,0.232699,740.75,742.39,1359.38,0.381724,0.011765,0.399642,0.746753,-0.554808,0.201738,0.220851,-1.014176,140.62,0.665789,12.4847,0.7251
1035,0.000955,0.274864,742.00,769.36,1406.25,0.478932,0.007843,0.406096,0.524354,-0.348803,0.345582,-0.029005,-0.898224,93.75,0.615055,10.1722,0.7168
1040,0.001163,0.058040,693.86,735.07,1359.38,0.375664,0.003922,0.530889,0.648844,-0.374929,0.283316,-0.038072,-1.050048,93.75,0.635936,12.8988,0.7566
1045,0.001285,0.233649,765.23,788.98,1546.88,0.472186,0.003922,0.410241,0.533198,-0.188168,0.038940,0.060305,-0.854516,93.75,0.660102,12.5657,0.7045
1051,0.000920,0.141710,629.17,693.73,1359.38,0.359562,0.015686,0.678247,0.724150,-0.248931,0.041594,0.109220,-1.304280,93.75,0.735083,14.1383,0.7856
1056,0.001292,0.233796,665.07,722.42,1265.62,0.384837,0.023529,0.570064,0.808884,-0.398998,-0.028505,0.177666,-1.129110,93.75,0.678367,12.4272,0.7623
1061,0.001161,0.249678,793.76,820.14,1546.88,0.536457,0.011765,0.159835,0.537701,-0.021531,-0.040731,0.114911,-0.750186,93.75,0.651439,10.1458,0.6607
1067,0.001239,0.138522,681.14,737.39,1312.50,0.372294,0.011765,0.575614,0.844828,-0.425802,-0.068763,0.180924,-1.106801,140.62,0.717331,13.0530,0.7637
1072,0.001168,0.073600,623.42,684.67,1265.62,0.299229,0.003922,0.770159,0.959257,-0.625467,0.053112,0.184410,-1.341471,140.62,0.713075,15.1375,0.8090
1077,0.001020,0.279065,625.21,733.75,1265.62,0.354690,0.007843,0.665284,0.779365,-0.134246,-0.083716,-0.070016,-1.156670,93.75,0.730777,14.4803,0.7918
1083,0.001034,0.121645,595.17,728.62,1265.62,0.357243,0.003922,0.764854,0.902966,-0.242642,-0.077356,-0.222961,-1.124862,93.75,0.710729,14.6167,0.8187
1088,0.000844,0.141198,711.86,825.47,1546.88,0.486474,0.007843,0.474807,0.676007,-0.010005,-0.185132,-0.212619,-0.743058,93.75,0.651179,13.6371,0.7414
1093,0.000938,0.142276,653.73,791.78,1265.62,0.360163,0.011765,0.570225,0.777082,-0.122385,0.037952,-0.364273,-0.898602,93.75,0.550228,12.2953,0.7867
1099,0.000857,0.246561,752.55,795.34,1453.12,0.484210,0.082353,0.132234,0.423426,0.170635,0.228146,-0.126257,-0.828183,93.75,0.475800,9.5717,0.6803
1104,0.001024,0.121465,714.29,774.33,1359.38,0.388635,0.050980,0.443485,0.437767,-0.198369,0.403166,-0.144772,-0.941277,93.75,0.466697,10.9090,0.7278
1109,0.000716,0.318769,713.98,679.35,1218.75,0.315683,0.027451,0.472984,0.558699,-0.784617,0.824057,0.049330,-1.120452,93.75,0.461654,9.6121,0.7410
1115,0.000951,0.136771,761.77,700.16,1218.75,0.391202,0.035294,0.081464,0.302725,-0.289172,0.880448,-0.081972,-0.893492,93.75,0.376411,8.0592,0.6637
1120,0.000629,0.145262,798.24,724.96,1265.62,0.395643,0.054902,0.112316,0.255158,-0.521384,0.884831,0.039060,-0.769982,93.75,0.312660,6.5070,0.6339
1125,0.000631,0.150734,928.70,795.55,1453.12,0.495261,0.094118,-0.264758,-0.091720,-0.354691,0.887568,0.245203,-0.421601,93.75,0.255417,5.6350,0.4775
1131,0.000707,0.165343,857.35,829.16,1406.25,0.487186,0.078431,0.069931,0.166042,-0.304318,0.588684,0.116313,-0.636652,93.75,0.280619,7.0782,0.5934
1136,0.000708,0.207749,892.49,904.91,1781.25,0.487385,0.050980,-0.010958,0.103997,0.084638,0.272593,0.045742,-0.496012,93.75,0.266559,7.1489,0.5675
1141,0.000791,0.314663,943.76,905.25,1921.88,0.591796,0.039216,-0.347453,0.011430,0.283269,0.352763,0.011678,-0.311686,375.00,0.228619,4.7490,0.4955
1147,0.000720,0.168076,898.60,942.00,1828.12,0.555276,0.050980,0.122833,0.324045,-0.120113,0.243788,-0.176502,-0.394050,93.75,0.317798,7.1448,0.6245
1152,0.000777,0.088167,927.30,984.45,1921.88,0.497153,0.109804,0.197101,0.393678,-0.159418,0.108503,-0.177814,-0.362050,140.62,0.398696,11.0072,0.6377
1157,0.000783,0.207364,922.12,1000.10,1921.88,0.506417,0.098039,0.261296,0.377510,-0.185710,-0.019651,-0.083035,-0.350410,93.75,0.368256,8.9287,0.6309
1163,0.000879,0.210506,947.51,1007.05,2109.38,0.542146,0.105882,0.156257,0.261486,-0.032214,-0.089287,-0.017190,-0.279052,93.75,0.388228,9.1643,0.5883
1168,0.000920,0.226412,1024.19,1067.66,2625.00,0.563671,0.117647,0.116780,0.189869,0.014727,0.012722,-0.330706,-0.003393,93.75,0.405654,8.6005,0.5794
1173,0.001122,0.255328,1031.43,1032.94,2531.25,0.595803,0.101961,0.105455,0.283271,-0.238103,0.222992,-0.370524,-0.003091,93.75,0.419843,8.0060,0.5942
1179,0.001041,0.231576,991.53,940.89,2109.38,0.574263,0.117647,-0.113347,0.169309,-0.156135,0.497712,-0.242068,-0.155471,93.75,0.431898,7.1249,0.5564
1184,0.001070,0.168105,957.66,950.32,2203.12,0.529268,0.047059,0.127987,0.244329,-0.398099,0.595889,-0.441919,-0.128187,93.75,0.457194,7.5701,0.6157
1189,0.001112,0.160396,1101.44,1017.51,2625.00,0.564180,0.047059,0.081396,0.079719,-0.714833,0.841156,-0.490398,0.202961,93.75,0.442352,7.4114,0.5558
1195,0.000993,0.128241,1085.71,1017.31,2625.00,0.473765,0.047059,0.099463,0.064818,-0.782040,0.999415,-0.598825,0.217169,750.00,0.492906,8.4578,0.5678
1200,0.001066,0.170805,996.83,899.43,2109.38,0.490804,0.098039,-0.095356,0.026720,-0.514959,1.092677,-0.456301,-0.052780,750.00,0.487824,8.2623,0.5548
1205,0.000905,0.214925,982.33,869.50,1921.88,0.512315,0.058824,-0.087770,0.033572,-0.632809,0.997304,-0.118566,-0.191731,750.00,0.345004,5.9865,0.5320
1211,0.000937,0.182709,972.07,809.95,1781.25,0.505536,0.094118,-0.382540,-0.044642,-0.240880,0.939083,0.044174,-0.315195,656.25,0.338649,5.7247,0.4805
1216,0.000896,0.267016,1009.62,827.25,1875.00,0.584745,0.058824,-0.702627,-0.301015,0.161939,0.862611,0.249725,-0.270634,750.00,0.324739,4.8885,0.3796
1221,0.000606,0.161504,1000.26,836.25,1968.75,0.591722,0.047059,-0.566926,-0.221266,0.042201,0.798993,0.120157,-0.173160,656.25,0.317709,5.4969,0.4091
1227,0.000509,0.155400,1055.30,810.01,2015.62,0.607145,0.105882,-1.083187,-0.541541,0.266673,0.897867,0.477012,-0.016824,656.25,0.262239,5.0383,0.2607
1232,0.000782,0.110020,1125.63,921.44,2343.75,0.679798,0.094118,-0.925483,-0.362258,0.358624,0.460307,0.331727,0.137083,375.00,0.202792,5.6889,0.2935
1237,0.000766,0.342295,1151.87,1050.04,2531.25,0.644702,0.094118,-0.361895,-0.103770,0.250354,-0.016247,-0.006464,0.238021,375.00,0.271809,6.5813,0.4137
1243,0.001002,0.240687,1155.20,1043.82,2390.62,0.623079,0.066667,-0.411146,-0.063519,0.391797,-0.296568,0.116954,0.262482,375.00,0.324173,7.2213,0.3948
1248,0.000582,0.249373,1058.44,1058.50,2437.50,0.618204,0.082353,-0.100836,0.144472,0.301550,-0.252765,-0.196214,0.103792,375.00,0.355162,6.9118,0.5170
1253,0.000759,0.171742,1051.45,1035.35,2390.62,0.616250,0.086275,-0.129323,-0.082587,0.377183,-0.102707,-0.117353,0.054787,93.75,0.308163,6.1608,0.4813
1259,0.000586,0.179366,1046.54,1004.03,2203.12,0.610534,0.090196,-0.276494,0.227149,0.045174,0.050455,0.037148,-0.083432,281.25,0.213598,4.9844,0.4996
1264,0.000754,0.225331,935.83,1022.55,2203.12,0.532740,0.078431,0.060578,0.355396,0.228591,-0.131566,-0.326450,-0.186549,93.75,0.287165,6.8388,0.6141
1269,0.000634,0.171395,1072.20,1098.50,2718.75,0.633735,0.043137,-0.082901,0.387932,-0.053685,-0.104944,-0.212342,0.065939,93.75,0.304944,8.1841,0.5562
1275,0.000509,0.222506,951.71,1088.66,2437.50,0.535757,0.082353,0.351343,0.723112,-0.383383,-0.298427,-0.406816,0.014171,93.75,0.338024,8.9280,0.6756
1280,0.000527,0.137244,963.69,1043.24,2296.88,0.571845,0.058824,0.110959,0.410500,-0.227339,0.144803,-0.359296,-0.079627,93.75,0.293202,9.4821,0.6178
1285,0.000653,0.217393,944.12,1053.90,2250.00,0.530319,0.031373,0.286791,0.478633,-0.033365,-0.254417,-0.337300,-0.140342,93.75,0.279115,9.7045,0.6506
1291,0.000583,0.257723,1063.81,1070.55,2671.88,0.619646,0.094118,0.060755,0.452091,0.008688,-0.323766,-0.209346,0.011579,140.62,0.253522,7.8331,0.5879
1296,0.000342,0.316195,984.45,987.14,2296.88,0.616469,0.125490,-0.530089,0.422579,0.545850,-0.151476,-0.283874,-0.002989,281.25,0.244899,6.3500,0.5224
1301,0.000344,0.103281,1114.43,1029.47,2437.50,0.666752,0.066667,-0.624658,0.170859,0.483849,-0.091302,-0.162068,0.223319,234.38,0.195291,6.1930,0.4360
1307,0.000304,0.083571,1182.47,1027.22,2531.25,0.675162,0.105882,-0.835465,0.115441,0.483034,-0.070241,-0.000144,0.307374,281.25,0.134241,5.8705,0.3743
1312,0.000204,0.223019,1154.06,989.46,2484.38,0.678502,0.168627,-0.893253,0.223869,0.404236,-0.109446,0.177764,0.196830,234.38,0.126998,5.9336,0.3724
1317,0.000212,0.135717,1231.49,1050.42,2625.00,0.729512,0.223529,-0.625833,0.253976,0.105054,-0.151886,0.102771,0.315919,234.38,0.098506,5.3868,0.4024
1323,0.000264,0.163246,1304.14,1056.68,2718.75,0.706392,0.156863,-0.999374,-0.161454,0.407304,0.125946,0.219428,0.408151,375.00,0.062912,4.1686,0.2902
1328,0.000267,0.259143,1154.79,1094.33,2671.88,0.656491,0.129412,-0.410569,0.103439,0.447491,-0.204539,-0.180470,0.244648,328.12,0.090944,6.0862,0.4537
1333,0.000193,0.196865,1036.18,1050.25,2531.25,0.620315,0.121569,-0.226642,0.251752,0.332228,-0.078593,-0.343620,0.064875,93.75,0.091807,6.2772,0.5379
1339,0.000141,0.135062,975.33,1018.08,2343.75,0.593983,0.254902,-0.070982,0.373570,0.264925,-0.214189,-0.317751,-0.035572,93.75,0.083239,5.9639,0.5813
1344,0.000125,0.158751,1242.07,1059.04,2671.88,0.730575,0.274510,-0.566293,-0.201314,0.294352,0.156141,0.000523,0.316589,328.12,0.069161,6.0575,0.3676
1349,0.000168,0.164413,1338.82,1062.33,2765.62,0.798467,0.192157,-0.829496,-0.191274,0.140671,0.187898,0.243051,0.449150,328.12,0.039663,4.7169,0.2981
1355,0.000164,0.221353,1140.47,1028.24,2531.25,0.671859,0.235294,-1.059185,-0.027536,0.608984,0.165798,0.066131,0.245808,375.00,0.048813,5.7349,0.3320
1360,0.000193,0.239000,1151.73,1018.36,2531.25,0.641817,0.215686,-1.023636,-0.241987,0.693910,0.254010,-0.045137,0.362837,375.00,0.067609,7.5086,0.3118
1365,0.000165,0.300346,1056.34,1024.04,2531.25,0.609100,0.262745,-0.554043,0.366030,0.504762,-0.158239,-0.361906,0.203396,328.12,0.058987,6.2088,0.4963
1371,0.000138,0.168027,1256.71,1096.41,2765.62,0.714148,0.419608,-0.714280,0.240500,0.282469,-0.240027,-0.047924,0.479262,328.12,0.053989,5.9628,0.3888
1376,0.000137,0.088343,1349.64,1107.40,2859.38,0.758273,0.364706,-1.004518,0.104463,0.410450,-0.212940,0.148596,0.553948,234.38,0.028966,4.2277,0.3097
1381,0.000151,0.138339,1506.32,1037.27,2859.38,0.791997,0.301961,-1.163559,-0.597789,0.283573,0.118555,0.519238,0.839983,328.12,0.018940,3.5584,0.1736
1387,0.000156,0.286233,1370.06,1069.29,2718.75,0.725204,0.388235,-1.181066,-0.288423,0.486496,0.218970,0.149543,0.614480,328.12,0.030635,5.3752,0.2466
1392,0.000172,0.196297,1275.10,1076.15,2718.75,0.697227,0.407843,-0.746666,-0.071517,0.372216,-0.013404,0.128417,0.330956,281.25,0.025713,4.6902,0.3455
1397,0.000170,0.188870,1350.34,1049.65,2718.75,0.744629,0.384314,-0.821001,-0.123821,0.244785,0.042271,0.168700,0.489065,328.12,0.023093,4.4781,0.3097
1403,0.000157,0.231297,1426.25,1026.96,2718.75,0.793788,0.325490,-0.985801,-0.354123,0.158812,0.220788,0.292089,0.668237,375.00,0.024937,4.4544,0.2405
1408,0.000291,0.306436,1512.67,1068.71,2953.12,0.810910,0.192157,-0.924654,-0.696644,0.053118,0.332827,0.408737,0.826617,421.88,0.020386,3.2359,0.1934
1413,0.000280,0.475057,1036.44,1078.30,2484.38,0.586162,0.105882,-0.216666,0.544183,0.181364,-0.219782,-0.369551,0.080452,187.50,0.066867,6.7958,0.5765
1419,0.000762,0.441548,775.23,867.08,1734.38,0.493866,0.039216,-0.054086,0.702444,0.346975,-0.196890,-0.253703,-0.544739,234.38,0.137080,8.7038,0.6734
1424,0.000682,0.475325,657.55,749.17,1406.25,0.426300,0.050980,0.240729,0.784253,0.317366,-0.190283,-0.235491,-0.916574,93.75,0.249626,8.5361,0.7481
1429,0.000577,0.209531,584.02,718.57,1218.75,0.358438,0.078431,0.537715,0.945239,0.128742,-0.152746,-0.440487,-1.018464,140.62,0.358602,11.6923,0.8132
1435,0.000527,0.297071,681.10,779.34,1312.50,0.425580,0.058824,0.077152,0.602323,0.536929,-0.033995,-0.437138,-0.745271,93.75,0.258323,7.9960,0.7173
1440,0.000411,0.198764,757.06,786.18,1359.38,0.450739,0.086275,-0.234409,0.294075,0.572621,0.462880,-0.478590,-0.616578,281.25,0.201575,6.5063,0.6405
1445,0.000470,0.132640,763.61,774.32,1359.38,0.431565,0.043137,-0.378738,0.134849,0.729819,0.454919,-0.293594,-0.647255,375.00,0.157954,5.9753,0.5862
1451,0.000482,0.187022,727.08,765.54,1406.25,0.433194,0.050980,-0.360699,0.333894,0.858788,0.161934,-0.291721,-0.702195,328.12,0.191967,7.6658,0.6186
1456,0.000367,0.208406,687.10,710.04,1218.75,0.382862,0.062745,-0.447233,0.461784,0.775151,0.422757,-0.375385,-0.837075,234.38,0.169003,6.8483,0.6487
1461,0.000281,0.162956,778.93,769.95,1500.00,0.444369,0.078431,-0.433427,0.336958,0.552357,0.297863,-0.149211,-0.604539,234.38,0.167636,6.8162,0.5814
1467,0.000416,0.129854,778.56,763.07,1359.38,0.469467,0.047059,-0.435085,0.184224,0.678100,0.345538,-0.053205,-0.719573,421.88,0.136609,6.2592,0.5649
1472,0.000362,0.233389,976.72,930.19,2062.50,0.601190,0.070588,-0.629194,0.055695,0.448882,0.375506,-0.032614,-0.218275,328.12,0.130839,6.2095,0.4598
1477,0.000303,0.293471,1049.23,950.47,2343.75,0.585176,0.090196,-1.234625,0.020327,0.649286,0.564569,0.000971,-0.000528,281.25,0.136317,5.3922,0.3527
1483,0.000188,0.167482,1101.07,928.19,2343.75,0.614402,0.113725,-1.317643,-0.280117,0.574344,0.816225,0.070690,0.136502,515.62,0.125001,5.3709,0.2885
1488,0.000295,0.148541,1104.66,939.67,2437.50,0.651088,0.094118,-1.104575,-0.271955,0.474616,0.633779,0.077101,0.191034,468.75,0.081913,4.2877,0.3053
1493,0.000232,0.146462,1046.58,928.57,2343.75,0.639006,0.094118,-0.832697,-0.031232,0.364210,0.499913,-0.044294,0.044099,562.50,0.073122,4.0219,0.3937
1499,0.000216,0.191626,1031.79,905.16,2296.88,0.629183,0.125490,-0.896014,0.032261,0.267954,0.596057,-0.051347,0.051088,234.38,0.087413,5.1646,0.3937
1504,0.000175,0.162101,984.62,888.51,2203.12,0.615605,0.090196,-0.627142,0.094611,0.320651,0.363613,-0.053563,-0.098170,234.38,0.074964,5.1931,0.4525
1509,0.000181,0.170806,962.47,847.81,2109.38,0.562669,0.113725,-0.620676,-0.169804,0.331833,0.725973,-0.102992,-0.164334,562.50,0.084560,6.7259,0.4350
1515,0.000151,0.191041,1042.56,896.57,2250.00,0.642936,0.105882,-0.751826,-0.112214,0.295187,0.564113,0.038184,-0.033444,562.50,0.054244,4.5235,0.3931
1520,0.000119,0.200930,1057.38,922.52,2250.00,0.645823,0.231373,-1.450998,0.187947,0.565426,0.409840,0.147363,0.140422,234.38,0.060406,5.8217,0.3153
1525,0.000137,0.159065,1083.20,969.97,2343.75,0.640060,0.160784,-0.568510,0.281088,0.120282,0.092664,-0.002333,0.076808,234.38,0.061160,6.7750,0.4549
1531,0.000102,0.231045,1088.65,929.73,2296.88,0.680045,0.290196,-0.985645,0.102775,0.422006,0.284187,0.227343,-0.050668,281.25,0.053784,6.0577,0.3706
1536,0.000111,0.138556,1125.51,956.05,2437.50,0.708987,0.192157,-1.057411,0.121571,0.300594,0.370067,0.177530,0.087648,234.38,0.037461,4.7544,0.3542
1541,0.000097,0.176460,1222.23,1017.11,2578.12,0.677322,0.215686,-0.930182,-0.073125,0.416336,0.029300,0.238698,0.318974,375.00,0.036834,5.6961,0.3142
1547,0.000078,0.175028,1219.53,1026.15,2578.12,0.669676,0.294118,-1.268761,-0.025501,0.749494,-0.196901,0.353100,0.388568,328.12,0.040397,6.7458,0.2654
1552,0.000087,0.175571,1372.05,1067.96,2718.75,0.726215,0.227451,-0.906132,-0.092909,0.342346,-0.114441,0.199106,0.572031,281.25,0.020378,3.8858,0.2921
1557,0.000090,0.196123,1356.98,1060.73,2578.12,0.659215,0.223529,-1.351115,0.118935,0.545873,-0.090435,0.047108,0.729632,281.25,0.033498,6.9594,0.2681
1563,0.000084,0.209620,1355.22,1067.07,2671.88,0.712379,0.274510,-1.257529,0.176507,0.523369,-0.233277,0.119873,0.671058,281.25,0.039087,7.7181,0.2817
1568,0.000085,0.234609,1379.65,1055.75,2671.88,0.742406,0.227451,-1.566135,0.049275,0.588794,0.127031,0.030665,0.770368,281.25,0.027296,4.9438,0.2389
1573,0.000085,0.210622,1371.26,1029.11,2578.12,0.747107,0.239216,-1.686604,-0.445614,0.552443,0.475263,0.368184,0.736328,328.12,0.025785,4.7582,0.1654
1579,0.000067,0.245906,1424.23,1055.33,2812.50,0.787218,0.309804,-1.335502,-0.630100,0.406332,0.501699,0.385511,0.672058,328.12,0.026827,4.8050,0.1807
