 === KEY_DUMP_BEGIN key=C4 mode=noise files=10 ===
----- BEGIN /raw_noise_C4_r01_50748.csv (17574 bytes) -----
#BEGIN {"ver":4,"type":"keypress","mode":"noise","key":"C4","rep":1,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":50748}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
256,0.000378,0.124721,1198.90,753.24,1828.12,0.499135,0.054902,-0.517183,-0.178387,-0.374642,0.455845,0.969301,-0.354936,1593.75,0.133997,6.6349,0.3419
261,0.000315,0.156740,1107.87,773.34,1734.38,0.471737,0.047059,-0.319882,0.010734,-0.293226,0.349741,0.782683,-0.530050,1546.88,0.135928,7.2309,0.4302
267,0.000280,0.128584,993.78,773.13,1593.75,0.371552,0.070588,-0.348299,0.173538,0.058609,0.351448,0.529852,-0.765148,1546.88,0.134082,7.5361,0.5076
272,0.000237,0.103086,1041.31,762.49,1687.50,0.394810,0.125490,-0.440770,-0.033300,0.085923,0.350420,0.644129,-0.606403,1546.88,0.108688,6.4343,0.4364
277,0.000202,0.225909,1102.55,784.73,1875.00,0.549104,0.145098,-0.775447,-0.080143,0.181880,0.345173,0.656101,-0.327564,937.50,0.086143,5.2628,0.3562
283,0.000226,0.157898,1142.35,849.09,1968.75,0.625070,0.109804,-1.065976,-0.136458,0.294161,0.457019,0.587659,-0.136405,937.50,0.077169,5.0285,0.3043
288,0.000234,0.167121,1034.54,848.29,1875.00,0.573407,0.058824,-0.720278,0.080159,0.356107,0.277320,0.303732,-0.297040,328.12,0.071095,5.2976,0.4198
293,0.000203,0.133801,940.53,824.55,1875.00,0.452364,0.172549,-0.838386,0.139982,0.649719,0.251538,0.171833,-0.374687,328.12,0.124026,10.5264,0.4384
299,0.000177,0.135971,965.29,837.54,1875.00,0.492643,0.172549,-1.130158,0.170741,0.790435,0.251219,0.189889,-0.272125,328.12,0.112837,10.1905,0.3921
304,0.000147,0.273833,986.30,852.23,1828.12,0.512940,0.129412,-1.062351,0.259476,0.442861,0.504716,0.211162,-0.355864,281.25,0.069618,6.0502,0.4185
309,0.000190,0.163751,1058.01,932.07,2015.62,0.576188,0.117647,-0.542068,0.104629,0.089056,0.437328,0.153180,-0.242124,937.50,0.060473,5.6250,0.4565
315,0.000184,0.214894,998.84,874.23,1875.00,0.517173,0.094118,-0.554462,-0.052855,0.285261,0.461351,0.135755,-0.275049,937.50,0.058962,5.4801,0.4418
320,0.000167,0.181331,999.42,841.62,1875.00,0.515468,0.156863,-0.469637,0.038988,0.054436,0.528577,0.156057,-0.308421,937.50,0.063180,5.9103,0.4653
325,0.000199,0.167541,1030.62,833.86,1828.12,0.544796,0.094118,-0.368342,0.128711,-0.197946,0.505641,0.323647,-0.391711,937.50,0.062070,5.9291,0.4786
331,0.000196,0.242435,1145.18,848.21,1968.75,0.576679,0.117647,-0.727510,0.206620,-0.290795,0.411074,0.585723,-0.185112,937.50,0.061549,5.4119,0.3868
336,0.000164,0.232092,1066.67,849.57,1875.00,0.541341,0.219608,-0.238290,0.208239,-0.300921,0.193853,0.450681,-0.313561,140.62,0.056977,4.7068,0.4791
341,0.000147,0.179421,1151.18,855.05,1968.75,0.589116,0.094118,-0.456839,0.086372,-0.112824,0.053421,0.660315,-0.230444,1593.75,0.061800,5.1591,0.4013
347,0.000171,0.118681,1210.93,844.29,1968.75,0.574824,0.168627,-0.467819,-0.060342,-0.294116,0.196595,0.815607,-0.189924,1546.88,0.071124,7.5781,0.3596
352,0.000183,0.120205,1223.08,828.70,1875.00,0.544861,0.117647,-0.327452,0.128277,-0.567902,0.105910,0.896806,-0.235638,1546.88,0.068248,7.8880,0.3941
357,0.000159,0.314955,1154.04,839.42,1875.00,0.535940,0.117647,-0.621082,0.177798,-0.012911,-0.058672,0.794081,-0.279215,1593.75,0.059001,5.3766,0.3825
363,0.000160,0.203902,1198.32,811.77,1921.88,0.508480,0.129412,-1.353701,0.035047,0.326208,0.153646,0.947378,-0.108580,1546.88,0.071515,7.0341,0.2537
368,0.000152,0.158151,1270.37,790.47,2015.62,0.588901,0.137255,-1.171750,-0.315037,-0.157755,0.547809,1.077317,0.019416,1546.88,0.071983,7.3142,0.2156
373,0.000204,0.240925,1262.48,759.14,1875.00,0.583311,0.105882,-1.043236,-0.442083,-0.089375,0.537103,1.174256,-0.136664,1593.75,0.061592,5.8396,0.2207
379,0.000192,0.239952,1134.78,785.26,1828.12,0.531582,0.086275,-1.381588,0.093449,0.275033,0.378088,0.913278,-0.278259,1546.88,0.059757,5.3243,0.2766
384,0.000149,0.210537,1170.82,846.27,1968.75,0.587480,0.086275,-1.434570,0.240087,0.341850,0.127755,0.819076,-0.094199,281.25,0.069890,5.5588,0.2769
389,0.000171,0.126501,1168.67,855.20,1968.75,0.554034,0.086275,-0.957003,0.139312,0.197019,-0.049877,0.814459,-0.143910,328.12,0.061041,6.0281,0.3221
395,0.000135,0.189110,1128.75,884.55,1968.75,0.588425,0.156863,-0.740537,0.223906,0.263002,-0.142041,0.598588,-0.202918,281.25,0.052577,5.3488,0.3879
400,0.000141,0.266300,1143.03,875.94,2062.50,0.567579,0.176471,-0.674463,0.290624,-0.045075,-0.115554,0.677402,-0.132933,234.38,0.067889,6.6187,0.3860

----- END /raw_noise_E4_r10_262231.csv -----
=== KEY_DUMP_END key=E4 ===
NEXT: F4
PRESS F4  rep 1/10  then hit Enter

> REC OK: /raw_noise_F4_r01_284567.csv
PRESS F4  rep 2/10  then hit Enter

> REC OK: /raw_noise_F4_r02_286460.csv
PRESS F4  rep 3/10  then hit Enter

> REC OK: /raw_noise_F4_r03_288391.csv
PRESS F4  rep 4/10  then hit Enter

> REC OK: /raw_noise_F4_r04_290263.csv
PRESS F4  rep 5/10  then hit Enter

> REC OK: /raw_noise_F4_r05_292145.csv
PRESS F4  rep 6/10  then hit Enter

> REC OK: /raw_noise_F4_r06_294156.csv
PRESS F4  rep 7/10  then hit Enter

> REC OK: /raw_noise_F4_r07_295900.csv
PRESS F4  rep 8/10  then hit Enter

> REC OK: /raw_noise_F4_r08_297543.csv
PRESS F4  rep 9/10  then hit Enter

> REC OK: /raw_noise_F4_r09_299303.csv
PRESS F4  rep 10/10  then hit Enter

> REC OK: /raw_noise_F4_r10_300924.csv
KEY DONE: F4 (10 reps). Press Enter to dump+advance, or type 'redo'.

> === KEY_DUMP_BEGIN key=F4 mode=noise files=10 ===
----- BEGIN /raw_noise_F4_r01_284567.csv (17579 bytes) -----
#BEGIN {"ver":4,"type":"keypress","mode":"noise","key":"F4","rep":1,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":284567}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
-208,0.001759,0.101236,298.01,499.77,328.12,0.128432,0.003922,1.617932,1.926894,-0.146683,-0.703650,-1.288791,-1.405701,140.62,1.108190,29.0498,0.9577
-203,0.001652,0.065922,284.29,480.02,281.25,0.115620,0.007843,1.715305,2.025118,-0.186967,-0.600542,-1.674751,-1.278163,140.62,1.177426,30.2381,0.9660
-197,0.001698,0.072170,279.44,459.43,328.12,0.109045,0.003922,1.695329,2.001419,-0.113354,-0.503811,-1.677513,-1.402069,140.62,1.211376,29.7442,0.9673
-192,0.001445,0.048911,286.67,458.90,375.00,0.116467,0.007843,1.611090,1.927404,0.003177,-0.571525,-1.378752,-1.591393,140.62,1.187934,29.4288,0.9628
-187,0.001377,0.029455,297.38,481.27,421.88,0.122132,0.003922,1.595353,1.905236,-0.063108,-0.577447,-1.441120,-1.418914,140.62,1.126158,29.2207,0.9601
-181,0.000958,0.027323,306.77,506.84,421.88,0.131057,0.015686,1.571420,1.880819,-0.198673,-0.525216,-1.386822,-1.341527,140.62,1.011519,29.3919,0.9565
-176,0.000932,0.043965,309.98,518.27,421.88,0.122154,0.011765,1.507321,1.874774,-0.005919,-0.607543,-1.442613,-1.326018,140.62,0.844509,28.5784,0.9559
-171,0.000679,0.056668,343.29,549.88,468.75,0.151551,0.047059,1.268357,1.704851,0.243625,-0.428543,-1.542915,-1.245376,140.62,0.660574,25.6847,0.9469
-165,0.000593,0.085464,401.10,595.22,468.75,0.194736,0.015686,0.946824,1.485410,0.376466,-0.449467,-1.204557,-1.154677,140.62,0.503124,22.4775,0.9165
-160,0.000893,0.068109,420.56,607.22,562.50,0.209485,0.003922,0.789911,1.429083,0.482883,-0.269777,-1.297715,-1.134385,140.62,0.428272,20.5989,0.9110
-155,0.000925,0.119802,395.20,589.82,515.62,0.194231,0.023529,0.990523,1.501273,0.260124,-0.282343,-1.360322,-1.109256,140.62,0.489433,22.9847,0.9228
-149,0.000811,0.191706,359.84,575.15,515.62,0.156845,0.031373,1.248923,1.756458,-0.040281,-0.323399,-1.587476,-1.054224,140.62,0.594852,25.3554,0.9439
-144,0.000966,0.064558,408.10,670.18,562.50,0.188911,0.019608,1.210532,1.676204,-0.216805,-0.499908,-1.351183,-0.818840,140.62,0.614294,25.9680,0.9261
-139,0.000762,0.101349,422.85,654.95,609.38,0.199009,0.031373,1.076496,1.563482,-0.150250,-0.262302,-1.305430,-0.921997,140.62,0.593595,24.8128,0.9194
-133,0.000924,0.117738,430.14,647.78,609.38,0.218234,0.015686,0.949295,1.448720,0.111024,-0.192180,-1.323844,-0.993015,140.62,0.584771,22.6971,0.9135
-128,0.000931,0.092212,421.38,617.06,656.25,0.211445,0.007843,0.937495,1.464316,0.096192,-0.167743,-1.212448,-1.117811,140.62,0.605221,22.6804,0.9142
-123,0.000870,0.053721,397.60,615.20,609.38,0.178791,0.023529,1.132438,1.582177,-0.003152,-0.272472,-1.374690,-1.064301,140.62,0.628408,24.7030,0.9294
-117,0.000901,0.062634,403.17,637.52,656.25,0.179564,0.011765,1.237354,1.655974,-0.235603,-0.340974,-1.279024,-1.037726,140.62,0.636840,26.0297,0.9312
-112,0.000546,0.056570,411.64,667.02,750.00,0.181928,0.023529,1.269633,1.675482,-0.393045,-0.336698,-1.214230,-1.001142,140.62,0.607543,25.7611,0.9296
-107,0.000381,0.056301,447.22,695.26,796.88,0.240183,0.019608,1.134783,1.532852,-0.362075,-0.269061,-1.095115,-0.941384,140.62,0.499720,24.4188,0.9131
-101,0.000223,0.066607,516.52,753.91,890.62,0.274554,0.098039,0.890628,1.305812,-0.170434,-0.154046,-1.095591,-0.776369,140.62,0.324143,20.5763,0.8843
-96,0.000205,0.192010,650.50,820.47,1406.25,0.367184,0.109804,0.303532,0.829583,0.482346,0.032939,-1.050401,-0.597999,140.62,0.157986,12.4725,0.8007
-91,0.000168,0.117175,752.66,824.48,1687.50,0.393080,0.129412,-0.001864,0.223141,0.750241,0.330075,-0.777850,-0.523743,468.75,0.092826,10.0183,0.6817
-85,0.000147,0.067083,782.86,872.06,1734.38,0.386086,0.219608,-0.123489,0.299605,0.784899,0.296274,-0.766731,-0.490558,468.75,0.090665,11.3341,0.6719
-80,0.000186,0.103550,815.21,907.67,1968.75,0.414184,0.082353,-0.090684,0.398050,0.629412,0.155454,-0.703524,-0.388708,468.75,0.071628,10.1895,0.6681
-75,0.000145,0.204280,839.47,1006.71,2296.88,0.439738,0.149020,0.152706,0.689180,0.278459,-0.139912,-0.812803,-0.167631,140.62,0.086842,13.3006,0.7132
-69,0.000111,0.134221,823.59,981.39,2062.50,0.450790,0.203922,0.244864,0.726585,0.167477,-0.338534,-0.510465,-0.289928,140.62,0.087035,13.9549,0.7080
-64,0.000113,0.143616,915.11,988.41,2062.50,0.519374,0.168627,0.060667,0.550899,0.051589,-0.229107,-0.154190,-0.279859,140.62,0.068857,12.2140,0.6278
-59,0.000117,0.176926,948.92,999.41,2203.12,0.537338,0.133333,-0.104959,0.366825,0.339907,-0.211193,-0.204664,-0.185915,140.62,0.050554,9.0369,0.5808
-53,0.000119,0.247267,986.63,995.48,2343.75,0.605434,0.117647,-0.707303,0.384521,0.651007,-0.062473,-0.195905,-0.069846,281.25,0.038213,7.0667,0.4929
-48,0.000092,0.217339,1053.96,1018.80,2437.50,0.608878,0.184314,-1.235695,0.385856,0.807632,-0.065245,-0.034580,0.142032,281.25,0.056401,10.3020,0.3826
-43,0.000087,0.207699,972.43,1005.27,2343.75,0.588986,0.243137,-0.670681,0.573105,0.657113,-0.386922,-0.199751,0.027136,328.12,0.037210,6.8419,0.5094
-37,0.000115,0.214013,1084.55,1057.72,2578.12,0.635025,0.105882,-0.241822,0.315270,0.080822,-0.065119,-0.232072,0.142921,140.62,0.039895,8.0557,0.5203
-32,0.000103,0.243621,1045.97,1053.10,2625.00,0.611894,0.239216,-0.337182,0.323745,0.500260,-0.137639,-0.413147,0.063963,140.62,0.041173,7.7408,0.5419
-27,0.000135,0.268680,909.72,992.00,2296.88,0.562965,0.156863,-0.234708,0.594906,0.464124,-0.079379,-0.604900,-0.140044,234.38,0.042021,6.9319,0.6347
-21,0.000179,0.199480,809.82,912.15,1968.75,0.479899,0.129412,-0.075567,0.557157,0.645136,-0.216640,-0.595129,-0.314957,93.75,0.047038,7.5263,0.6673
-16,0.000385,0.326384,828.18,997.88,2109.38,0.479491,0.011765,0.553024,0.600261,0.223604,-0.680382,-0.489125,-0.207382,93.75,0.088624,12.4806,0.7160
-11,0.000562,0.445125,600.81,868.97,1640.62,0.346706,0.019608,1.065687,1.189902,-0.396104,-0.861830,-0.477964,-0.519691,93.75,0.180259,17.2152,0.8357
-5,0.000651,0.330044,455.08,719.70,843.75,0.259296,0.023529,1.225650,1.351806,-0.179662,-0.724603,-0.798082,-0.875109,140.62,0.311423,21.2419,0.8933
0,0.000683,0.231647,459.43,723.61,750.00,0.257019,0.003922,1.174911,1.439531,-0.044614,-0.765239,-1.106591,-0.697999,140.62,0.416802,23.5774,0.9011
5,0.003793,0.728619,754.38,706.36,1312.50,0.444245,0.027451,-0.042808,0.474074,0.197437,0.310180,0.055548,-0.994431,140.62,0.580531,8.9910,0.6649
11,0.004063,0.650498,820.33,694.75,1406.25,0.466594,0.035294,-0.696917,0.237019,0.560616,0.489281,0.247462,-0.837460,281.25,1.046790,5.6755,0.5163
16,0.003512,0.251590,855.95,729.59,1593.75,0.491275,0.019608,-0.934505,0.118623,0.698263,0.561578,0.228210,-0.672170,281.25,1.705884,7.7192,0.4536
21,0.003998,0.216291,780.93,666.15,1359.38,0.340185,0.027451,-1.202532,0.041883,0.978284,0.604621,0.282290,-0.704545,328.12,2.221288,12.4029,0.4087
27,0.003563,0.088855,769.49,659.97,1500.00,0.170015,0.023529,-0.883712,0.014613,0.936747,0.299344,0.271333,-0.638326,328.12,2.452147,15.8191,0.4376
32,0.002791,0.221327,893.31,772.10,1875.00,0.421737,0.031373,-1.265418,0.079166,0.881254,0.265902,0.328401,-0.289305,328.12,2.139582,11.9295,0.3514
37,0.002993,0.282150,1013.31,853.50,2015.62,0.591929,0.011765,-1.188651,-0.051994,0.680307,0.402596,0.300419,-0.142677,281.25,1.567915,8.1004,0.3320
43,0.001854,0.094269,915.12,779.87,1875.00,0.490620,0.011765,-1.072880,0.020125,0.814596,0.243333,0.376544,-0.381719,328.12,1.574482,10.1355,0.3720
48,0.001670,0.100759,846.24,763.34,1687.50,0.491478,0.031373,-1.084207,0.376411,0.820833,0.115156,0.267639,-0.495833,281.25,1.323741,10.5039,0.4403
53,0.001523,0.099965,813.19,771.56,1640.62,0.408555,0.019608,-0.581645,0.382930,0.730370,0.014892,-0.036838,-0.509709,328.12,0.948028,9.7635,0.5434
59,0.000785,0.092169,852.18,775.64,1687.50,0.323535,0.062745,-0.335383,0.359211,0.500250,-0.223587,0.215148,-0.515640,328.12,0.810905,9.9282,0.5405
64,0.000788,0.223064,996.72,782.81,1828.12,0.484730,0.035294,-0.840457,0.256832,0.503319,-0.108946,0.623470,-0.434218,281.25,0.552195,7.5207,0.4046
69,0.000753,0.099783,1123.60,807.98,1921.88,0.527455,0.058824,-0.775362,0.202415,0.200055,-0.279426,0.883408,-0.231090,1312.50,0.351338,6.8579,0.3515
75,0.000742,0.202779,1150.36,812.02,2015.62,0.613010,0.039216,-0.377034,-0.102480,-0.264289,0.027422,0.832028,-0.115649,1312.50,0.373112,7.7586,0.3548
80,0.000700,0.200561,991.25,736.02,1687.50,0.440447,0.039216,-0.436288,0.019867,-0.205027,0.346640,0.697497,-0.422688,1312.50,0.366782,8.1180,0.4144
85,0.000658,0.056623,1042.72,711.86,1687.50,0.413517,0.050980,-0.688014,-0.176207,-0.240020,0.561682,0.896099,-0.353540,1312.50,0.335758,8.6342,0.3311
91,0.000566,0.281122,1084.66,782.11,1968.75,0.585288,0.039216,-0.756264,-0.050843,-0.078678,0.399880,0.701117,-0.215212,1312.50,0.285607,6.5897,0.3438
96,0.000742,0.165300,993.83,770.40,1687.50,0.466569,0.043137,-0.516299,0.041279,0.218781,0.021029,0.648733,-0.413522,1312.50,0.259055,6.6723,0.4121
101,0.000688,0.082191,945.05,734.68,1640.62,0.275627,0.031373,-0.309012,0.067518,0.504254,-0.409564,0.847700,-0.700896,328.12,0.325309,10.1970,0.4516
107,0.000776,0.238814,986.83,741.83,1640.62,0.403068,0.047059,-0.692285,-0.154150,0.609464,-0.025106,0.813391,-0.551314,328.12,0.320428,8.3549,0.3649
112,0.000673,0.315712,1012.42,777.29,1734.38,0.557269,0.031373,-1.081356,0.001099,0.517556,0.232727,0.701183,-0.371208,281.25,0.306214,6.4965,0.3307
117,0.000682,0.174001,924.89,809.45,1734.38,0.537705,0.035294,-1.005667,0.327603,0.616012,0.094623,0.383015,-0.415585,281.25,0.367973,8.4584,0.4200
123,0.000509,0.135487,856.06,744.72,1640.62,0.432916,0.035294,-0.707652,0.150888,0.706698,0.053995,0.409169,-0.613097,328.12,0.359727,10.2940,0.4560
128,0.000413,0.158488,837.18,686.77,1593.75,0.376895,0.070588,-0.782958,0.254434,0.652119,0.300940,0.471191,-0.895725,281.25,0.287408,8.4691,0.4870
133,0.000403,0.099426,853.15,700.53,1640.62,0.360303,0.074510,-0.768505,0.178921,0.638131,0.265113,0.507452,-0.821111,328.12,0.236692,8.7896,0.4656
139,0.000231,0.084648,885.01,735.34,1640.62,0.318207,0.129412,-0.604460,0.251592,0.398782,0.056108,0.558229,-0.660250,328.12,0.196558,9.0698,0.4687
144,0.000214,0.118886,966.33,741.89,1687.50,0.360361,0.035294,-0.843907,0.175603,0.322711,0.235347,0.616230,-0.505984,328.12,0.124912,6.1483,0.4039
149,0.000276,0.192089,1067.30,765.31,1828.12,0.516008,0.019608,-0.795736,-0.329857,0.241057,0.470191,0.725732,-0.311388,328.12,0.072775,4.5404,0.3165
155,0.000321,0.194099,1007.67,829.48,1828.12,0.544414,0.070588,-0.596083,-0.034942,0.430710,0.073913,0.534575,-0.408174,328.12,0.121590,7.7562,0.4064
160,0.000353,0.220085,885.29,771.88,1640.62,0.421898,0.050980,-0.364728,0.181547,0.548339,-0.117209,0.488120,-0.736068,328.12,0.160547,10.0778,0.5081
165,0.000343,0.148329,871.34,748.50,1640.62,0.340507,0.047059,-0.524163,0.174079,0.690214,-0.177510,0.577891,-0.740509,328.12,0.179363,11.2247,0.4766
171,0.000192,0.194473,921.46,748.13,1640.62,0.417757,0.078431,-0.932685,0.108415,0.793961,-0.008519,0.673084,-0.634256,328.12,0.180225,10.1172,0.3938
176,0.000318,0.270615,987.20,817.45,1781.25,0.562486,0.047059,-0.627275,0.097888,0.480135,-0.014258,0.458842,-0.395331,281.25,0.126359,6.7876,0.4264
181,0.000310,0.157749,957.95,894.05,2062.50,0.560896,0.031373,-0.630638,0.482898,0.480291,-0.239399,0.130995,-0.224148,281.25,0.124919,7.6720,0.4932
187,0.000510,0.230688,801.14,854.53,1734.38,0.432270,0.015686,-0.093204,0.579711,0.516111,-0.432402,-0.120758,-0.449459,140.62,0.145033,9.4702,0.6291
192,0.000614,0.301153,723.96,862.72,1640.62,0.414680,0.015686,0.294612,0.802796,0.277511,-0.499520,-0.302028,-0.573372,140.62,0.240612,12.6712,0.7284
197,0.000665,0.356310,759.36,838.75,1687.50,0.438142,0.043137,0.028714,0.726852,0.093714,-0.084147,-0.205230,-0.559903,187.50,0.313128,12.0240,0.6814
203,0.000771,0.282449,831.93,863.32,1875.00,0.478557,0.031373,-0.299739,0.543614,0.367458,0.059762,-0.280475,-0.390620,187.50,0.321987,9.8755,0.6124
208,0.000999,0.222076,773.84,812.52,1734.38,0.436213,0.023529,-0.221291,0.503020,0.556530,0.060647,-0.194108,-0.704798,140.62,0.366839,9.7223,0.6434
213,0.001089,0.206147,683.14,722.07,1593.75,0.360467,0.011765,-0.139492,0.652434,0.651456,0.051938,-0.199951,-1.016385,140.62,0.447056,10.0339,0.7036
219,0.001018,0.169350,581.65,670.86,1125.00,0.298873,0.058824,-0.080406,0.819346,0.806244,0.103405,-0.511688,-1.136901,187.50,0.521058,11.7580,0.7674
224,0.001088,0.094274,575.04,670.66,1031.25,0.254372,0.035294,-0.201224,0.812367,0.908862,-0.020624,-0.465926,-1.033454,187.50,0.506342,12.3169,0.7418
229,0.000930,0.202482,574.97,692.02,1125.00,0.297857,0.015686,0.181571,0.866830,0.721708,-0.214687,-0.533544,-1.021877,140.62,0.478912,11.7546,0.7862
235,0.000690,0.141332,549.98,697.87,984.38,0.265328,0.062745,0.242558,0.989356,0.845137,-0.447164,-0.680506,-0.949381,187.50,0.473012,11.8289,0.8070
240,0.000595,0.104774,636.47,742.78,1500.00,0.369989,0.035294,-0.095222,0.851051,0.690776,-0.272016,-0.282784,-0.891806,187.50,0.474716,13.2149,0.7242
245,0.000608,0.203532,726.19,802.54,1593.75,0.483508,0.023529,0.097460,0.744876,0.167565,-0.108281,-0.159438,-0.742182,140.62,0.376842,10.3691,0.7052
251,0.000539,0.119326,664.76,747.07,1546.88,0.370020,0.023529,-0.095907,0.689243,0.673647,-0.174426,-0.262137,-0.830419,187.50,0.276602,9.7385,0.6991
256,0.000398,0.093144,687.57,739.64,1546.88,0.352758,0.039216,-0.333866,0.676338,0.740609,-0.083246,-0.118713,-0.881121,187.50,0.247085,10.2736,0.6618
261,0.000313,0.118003,691.09,746.54,1593.75,0.367034,0.086275,-0.205266,0.702187,0.589125,-0.053035,-0.106771,-0.926241,187.50,0.236318,10.6763,0.6824
267,0.000293,0.069050,729.14,769.82,1593.75,0.419708,0.050980,-0.261672,0.667944,0.436537,0.056236,-0.078022,-0.821023,187.50,0.173259,9.8127,0.6576
272,0.000214,0.146375,746.85,766.34,1593.75,0.409264,0.117647,-0.319285,0.476948,0.558657,0.137521,-0.013208,-0.840634,140.62,0.136637,8.2253,0.6238
277,0.000291,0.059458,828.14,831.29,1640.62,0.445328,0.035294,-0.303362,0.315248,0.408089,0.177451,0.039001,-0.636426,187.50,0.109539,8.2020,0.5756
283,0.000323,0.196460,866.42,822.88,1593.75,0.494210,0.031373,-0.260454,0.486746,-0.085077,0.218935,0.269139,-0.629289,187.50,0.130034,10.1868,0.5728
288,0.000455,0.358907,763.70,804.35,1640.62,0.464410,0.047059,-0.069730,0.732217,0.270758,-0.213828,0.049804,-0.769222,187.50,0.156977,9.0491,0.6662
293,0.000653,0.323042,799.53,841.76,1687.50,0.470754,0.023529,-0.450668,0.538120,0.743143,-0.151458,-0.109430,-0.569708,234.38,0.224008,10.1391,0.5947
299,0.000522,0.267503,740.96,847.93,1640.62,0.378607,0.023529,-0.468991,0.842842,0.633621,-0.154471,-0.270076,-0.582925,187.50,0.303590,12.4863,0.6487
304,0.000843,0.215481,778.06,865.26,1640.62,0.404648,0.007843,-0.502597,0.774849,0.503791,0.059667,-0.375884,-0.459827,187.50,0.384170,14.4128,0.6351
309,0.000795,0.248133,872.23,909.42,2062.50,0.508815,0.015686,-0.460102,0.654613,0.259643,0.027497,-0.255540,-0.226110,187.50,0.421300,12.9145,0.5837
315,0.001094,0.264338,736.52,855.19,1640.62,0.370365,0.011765,-0.312042,0.624866,0.676684,0.150778,-0.658177,-0.482109,187.50,0.420935,10.7764,0.6740
320,0.001133,0.272865,704.55,789.12,1500.00,0.385235,0.015686,-0.296656,0.435520,0.881251,0.201484,-0.571418,-0.650182,140.62,0.376946,8.3456,0.6638
325,0.001275,0.191417,664.76,786.38,1546.88,0.316903,0.019608,-0.096868,0.610439,0.775284,0.163332,-0.734473,-0.717713,140.62,0.497964,10.1852,0.7277
331,0.001136,0.172727,634.63,753.71,1218.75,0.345043,0.039216,-0.045293,0.703796,0.666060,0.322361,-0.818152,-0.828771,140.62,0.572125,10.6304,0.7600
336,0.000716,0.259890,686.46,751.29,1265.62,0.412278,0.027451,-0.099696,0.500940,0.636755,0.430251,-0.657303,-0.810946,140.62,0.544933,8.8452,0.7180
341,0.000761,0.113082,692.29,754.51,1312.50,0.366229,0.007843,-0.053475,0.462870,0.541549,0.603396,-0.719168,-0.835172,140.62,0.377238,7.7422,0.7275
347,0.000953,0.160570,749.12,769.71,1546.88,0.468400,0.043137,-0.223368,0.411408,0.495533,0.364634,-0.273350,-0.774856,93.75,0.316470,7.0210,0.6498
352,0.000797,0.206077,630.69,765.37,1359.38,0.385846,0.003922,0.446951,0.896381,0.010245,0.043471,-0.476183,-0.920865,140.62,0.498329,13.5487,0.7974
357,0.000529,0.129530,583.59,757.98,1031.25,0.306103,0.054902,0.615018,0.998453,0.094930,0.051378,-0.885323,-0.874456,140.62,0.586133,17.6100,0.8438
363,0.000358,0.094130,661.07,826.95,1593.75,0.381804,0.047059,0.515431,0.897173,-0.093067,-0.083950,-0.577001,-0.658586,140.62,0.429951,14.6743,0.7899
368,0.000437,0.218842,791.08,871.30,1734.38,0.478654,0.086275,0.013134,0.571000,0.102306,0.111263,-0.314882,-0.482821,187.50,0.202559,8.2843,0.6662
373,0.000285,0.251836,957.35,905.05,2015.62,0.633695,0.043137,-0.168217,-0.030594,0.096203,0.512246,-0.140568,-0.269071,93.75,0.132038,4.9660,0.5263
379,0.000286,0.122512,823.10,813.69,1687.50,0.490819,0.074510,-0.209134,0.165853,0.354596,0.619470,-0.316108,-0.614678,140.62,0.133457,6.1419,0.6092
384,0.000220,0.124708,775.49,776.95,1687.50,0.426576,0.039216,-0.149350,0.341880,0.428501,0.554124,-0.532805,-0.642351,140.62,0.121277,6.5482,0.6646
389,0.000385,0.058216,866.83,886.96,1828.12,0.483822,0.050980,-0.028409,0.348667,0.073138,0.567496,-0.567867,-0.393025,140.62,0.119380,8.5325,0.6549
395,0.000737,0.244735,779.76,853.22,1640.62,0.487443,0.023529,0.438649,0.382595,-0.272205,0.340052,-0.274077,-0.615014,93.75,0.151016,9.9265,0.7017
400,0.000810,0.436970,593.03,752.47,1312.50,0.380284,0.027451,0.660289,0.809049,-0.003534,-0.014957,-0.416326,-1.034521,93.75,0.342081,13.6242,0.8115

----- END /raw_noise_F4_r01_284567.csv -----
----- BEGIN /raw_noise_F4_r02_286460.csv (17563 bytes) -----
#BEGIN {"ver":4,"type":"keypress","mode":"noise","key":"F4","rep":2,"fs_hz":48000,"hop":256,"n_fft":1024,"fmin":50.0,"fmax":3500.0,"pre_ms":60,"lead_ms":150,"post_ms":400,"stored_pre_ms":210,"ms_per_frame":5.33333,"t_ms":286460}
ms_from_event,rms,flux,centroid_hz,spread_hz,rolloff85_hz,flatness,zcr,band0,band1,band2,band3,band4,band5,peak_hz,peak_mag,peak_ratio,low_dom
